parameters,median_magnitude,toff
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=258,3238.1623438821407,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=259,3228.623327348998,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=260,3310.130777283482,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=261,3405.635301808856,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=262,3200.43649683063,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=263,3309.3895591782807,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=264,3412.041094315472,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=265,3651.370256087076,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=266,3398.9603258312077,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=267,3810.5081712408,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=268,3651.335126070845,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=269,3418.304018777683,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=270,4091.4510561749835,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=271,3831.530613543247,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=272,3644.110077017137,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=273,4036.726240913049,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=274,3857.6287737466732,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=275,4343.039576995926,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=276,4371.328977239393,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=277,4460.157676852577,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=278,4306.2739491517,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=279,5431.625047347137,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=280,5298.210845047697,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=281,5451.376030739906,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=282,5921.599832182221,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=283,4908.531494117475,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=284,4909.311526076239,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=285,4645.34526528931,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=286,4475.119854582106,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=287,5632.998373632411,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=288,4594.736852714116,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=289,4620.583423877865,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=290,4688.991088987645,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=291,4223.932930874861,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=292,4575.792300653274,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=293,4238.571347910412,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=294,4115.615244718708,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=295,4215.265848423899,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=296,4678.9898661565185,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=297,4831.313865134258,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=298,4033.2031458003385,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=299,3490.079258874309,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=300,5188.199068702957,3
