parameters,median_magnitude,toff
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=72,2489.1720227895494,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=73,2440.136692263977,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=74,2386.047488586522,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=75,2401.836412916742,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=76,2637.736638576896,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=77,3041.755709765414,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3118.265449768789,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=79,3566.180845332499,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=80,3892.96011944053,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=81,4356.603695562402,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=82,4747.115573088829,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=83,4759.435627450226,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=84,4829.568190244876,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=85,4746.299189933874,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=86,4913.382489944775,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=87,5204.661614378612,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=88,5861.927462508633,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=89,6876.6479552194,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=90,8694.305896992719,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=91,9495.790132070442,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=92,10026.607839866638,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=93,10577.955768521564,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=94,11207.011299390764,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=95,11543.954026908434,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=96,12020.446079720376,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=97,10813.027931620541,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=98,9924.539721910201,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=99,8540.692864019373,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,6310.401634531703,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,5643.723959967175,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=102,4498.090080849801,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=103,3609.249274922325,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=104,3435.2727387705445,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=105,3560.9820170267485,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=106,3531.7700297717797,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=107,3036.2402336466803,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=108,3165.665129091602,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=109,2905.0141069285014,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=110,2964.1222179335423,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=111,3122.824692683726,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=112,3232.62267199037,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=113,3016.4450867167097,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=114,3473.564985805776,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=115,3343.2040798268326,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=116,3032.955338383488,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=117,3369.916816350501,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=118,3126.7649118802838,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=119,3297.3259571693825,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=120,3456.7611737298266,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=121,3377.6050876644467,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=122,3296.4738724943522,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=123,3264.9572750541342,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=124,3152.3949992810412,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=125,3310.2658491013563,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=126,3159.6822748173954,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=127,2867.470070947527,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=128,3052.666267169434,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=129,2849.731653261271,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=130,3044.07276751323,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=131,3047.956945972861,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=132,3132.0384710667745,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=133,3067.8459641810514,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=134,2986.5486734081464,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=135,3227.206221643692,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=136,3359.287607880581,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=137,3084.642441742544,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=138,3380.087063568254,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=139,3325.4314788642205,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=140,3497.1837377503257,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=141,3842.765977793749,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=142,3268.483528236904,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=143,3568.857740545142,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=144,3267.8332774526416,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=145,3262.2918529707736,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=146,3119.40496592625,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=147,3023.9667078510274,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=148,3126.523026571672,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=149,3210.5878250605997,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=150,3020.59385631916,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=151,3232.5773416225375,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=152,3014.5791227386458,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=153,3506.533725441185,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=154,3233.2006972864524,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=155,3108.466802390528,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=156,3459.0439256250975,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=157,3601.761095703707,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=158,3533.4588170177685,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=159,3518.5251459451383,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=160,3562.5012732528935,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=161,3204.6726838099516,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=162,3364.824287159916,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=163,3231.7181830118134,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=164,3296.5390956193087,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=165,3227.7603514663747,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=166,3003.45894630755,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=167,3016.5306730615994,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=168,2776.472991359902,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=169,3076.427021988752,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=170,3043.7215119227294,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=171,3116.8423067873596,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=172,3237.442282200667,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=173,2958.183715455828,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=174,3036.7463415640777,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=175,3249.5005254684606,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=176,3509.824507969788,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=177,3453.0726718773285,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=178,4247.88685058376,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=179,3968.272067449706,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=180,4724.691131923756,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=181,4632.1980201849965,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=182,4477.75361237437,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=183,4452.733647335165,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=184,4607.894722043484,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=185,3846.4194414288113,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=186,3713.3194450338033,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=187,3822.4387399340676,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=188,4011.524273823589,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=189,3755.5584920090773,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=190,3313.8964570426224,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=191,3178.0932078052,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=192,3513.7387089458507,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=193,3524.379290144763,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=194,3069.0990393407155,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=195,3141.4918388512533,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=196,3137.6939501033617,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=197,3129.7655862945044,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=198,3186.5699828310235,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=199,3148.6036704859007,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,2983.378941353839,3
