parameters,median_magnitude,toff
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=38,5366.574048844405,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=39,5666.68842077157,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=40,6132.608165658843,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=41,6333.590665752581,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=42,6640.081480579995,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=43,7267.713403704813,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=44,8736.129208289725,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=45,10251.00582697495,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=46,11538.857819236324,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=47,12759.918805292913,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=48,13762.060661173233,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=49,12107.37480726925,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=50,9492.270135068913,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=51,7178.750878868885,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=52,5871.058098404385,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=53,4572.876231424094,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=54,3897.922070229952,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=55,3159.163379127919,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=56,3007.166845600223,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=57,2878.563301518752,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=58,2814.538585046243,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=59,2609.3854602701203,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=60,2753.8856427985525,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=61,2775.461171586294,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=62,2832.2990749675005,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=63,2922.570098199549,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=64,2846.0119953442004,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=65,2863.841507161117,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=66,2805.7203768807954,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=67,2838.9649883350276,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=68,2551.163146078406,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=69,2639.5592087778637,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=70,2634.3070598302625,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=71,2625.3641209994194,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=72,2614.490137132798,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=73,2657.775213843541,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=74,2663.8073164873563,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=75,2780.1042464822995,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=76,2829.650615811981,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=77,2998.8902596168623,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=78,3034.285784924031,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=79,3274.6972742058515,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=80,3496.7345662547004,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=81,3685.321114467629,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=82,3995.9548192225193,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=83,4414.144351875717,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=84,4880.717350761846,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=85,5591.434366295369,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=86,6053.691317649042,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=87,7256.463828961971,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=88,8685.244279466639,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=89,10253.413964310788,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=90,11397.05476821061,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=91,12435.26124027703,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=92,13202.036062117626,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=93,13591.527745275898,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=94,13582.791430177032,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=95,12905.014349537283,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=96,12017.383224438428,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=97,10972.886103641287,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=98,9086.373506631504,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=99,8021.117275845137,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=100,6681.470051238866,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=101,6058.030439598781,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=102,5417.380468170921,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=103,4989.183082720245,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=104,4784.536199353741,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=105,4436.072561470939,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=106,4432.167168122201,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=107,4192.848007100421,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=108,4200.116210978518,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=109,4289.901645222456,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=110,4441.132434783035,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=111,4509.356637140729,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=112,4393.373745814433,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=113,4475.046636743604,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=114,4619.546164049992,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=115,4765.51271151831,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=116,4754.584307813913,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=117,4802.325612508894,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=118,4451.514321585395,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=119,4460.574394406383,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=120,4321.200381010087,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=121,4246.888563128554,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=122,3948.17719214541,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=123,3828.036992599876,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=124,3619.202189018245,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=125,3437.735107907562,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=126,3266.420115380446,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=127,3241.9169798804405,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=128,3076.57801264443,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=129,3079.8423999059155,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=130,2868.22560948683,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=131,2839.410117912234,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=132,2791.367984844622,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=133,2734.8679442731955,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=134,2822.0803427563765,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=135,2930.977419361614,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=136,3111.430025832361,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=137,3127.39739916274,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=138,3059.415020122794,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=139,3356.161763995029,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=140,3286.1809381150024,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=141,3352.3782295119377,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=142,3252.7782707818783,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=143,3175.379397211483,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=144,3174.731257209077,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=145,3049.024957904395,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=146,2963.2131637263915,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=147,2853.4263741323175,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=148,3011.4032062409688,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=149,2956.008232456115,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=150,2841.898065821529,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=151,2968.6324180763017,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=152,2852.9600324260155,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=153,2831.586583549366,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=154,2858.2194441837246,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=155,2798.169352947228,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=156,2745.367475785868,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=157,2720.3610004692514,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=158,2819.0359338168446,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=159,157.14428002523496,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=160,2851.4971925706222,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=161,2786.706747170649,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=162,2795.49875397061,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=163,2848.6693881391357,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=164,2869.4364555572247,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=165,2939.993851803036,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=166,2948.7157157352353,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=167,3001.5650113752986,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=168,3205.1591748878805,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=169,3371.165167879356,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=170,3584.3526734421926,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=171,3597.6941084861996,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=172,3916.919722760554,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=173,3896.5041729785708,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=174,4214.583025708013,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=175,4117.140029423395,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=176,4850.770736382821,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=177,4685.734558167866,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=178,5154.101560407398,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=179,5257.682108643948,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=180,5747.632027095319,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=181,5411.086438057334,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=182,4818.697095422557,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=183,4439.314746402327,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=184,5002.741516109297,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=185,4461.232307673134,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=186,3978.4485806583184,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=187,4114.902072277874,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=188,4329.891024979061,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=189,3946.69892295685,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=190,3696.2472447365494,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=191,3446.2235496795665,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=192,3850.332280436075,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=193,3590.2840122121147,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=194,3523.0252369779496,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=195,3596.666277978501,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=196,3593.3353893513836,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=197,3671.385612351678,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=198,3596.6264408170523,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=199,3571.588563852629,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3656.01100293053,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=201,3648.1395697461858,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=202,3556.629880386791,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=203,3755.3965911632463,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=204,3598.4365096325087,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=205,3286.620653522224,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=206,3530.8622407838125,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=207,3124.747791857936,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=208,3657.895113416251,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=209,3428.831147599979,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=210,3313.7740307053273,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=211,3433.4621529981778,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=212,3301.4902934472484,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=213,3162.2535151096617,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=214,3355.1539383226063,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=215,3356.913005035516,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=216,3170.653470629495,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=217,3217.101519073589,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=218,3420.693365789224,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=219,3077.7477967245295,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=220,3588.4826090783017,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=221,3578.247364952618,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=222,3385.6754356600727,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=223,3156.8799536626348,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=224,3423.2696880371136,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=225,3437.7968062697573,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=226,3377.2537016541764,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=227,3563.4196277227893,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=228,3294.0585702211984,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=229,3251.6643389383903,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=230,3294.731157128007,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=231,3392.7214533767165,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=232,3253.2646120605505,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=233,3208.341000085356,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=234,3646.104231821102,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=235,3221.029751868965,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=236,3365.1302806814047,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=237,3302.323477663841,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=238,3304.2388669559105,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=239,3286.205531490828,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=240,3234.2997192145167,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=241,3348.9480332091757,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=242,3311.2388903947867,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=243,2986.36082936802,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=244,3276.9685696283063,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=245,3078.4220031815394,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=246,3176.5741999702514,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=247,3181.9597168649098,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=248,3208.0837100023195,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=249,3312.450462540524,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=250,3381.9350613436873,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=251,3225.1034161925045,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=252,3039.218108044796,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=253,3186.6563274410246,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=254,3072.9874429571637,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=255,3198.337998505258,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=256,3157.3338664952744,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=257,3150.297902610543,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=258,3133.972477161511,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=259,3208.1408879345254,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=260,3144.2896455962277,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=261,2991.8856781765116,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=262,3015.852057356062,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=263,3229.635102106089,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=264,3272.617075670264,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=265,3201.5910589505042,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=266,3371.4153751816,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=267,3250.0779074437223,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=268,3352.360421281479,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=269,3429.1587975956922,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=270,3311.742259561425,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=271,3508.6092067409786,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=272,3547.199091898059,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=273,3606.767656803905,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=274,3659.277015258883,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=275,3559.9258805211994,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=276,4119.548552143749,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=277,4169.398909305781,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=278,4403.262822229,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=279,4890.828363689598,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=280,4633.717382882957,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=281,4767.89135772014,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=282,4798.039861490925,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=283,4778.98244613943,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=284,4275.984404893263,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=285,4229.058691318439,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=286,4247.2705567968405,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=287,4300.793949223628,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=288,3830.1120870072923,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=289,3975.4851637104844,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=290,3936.4151914218246,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=291,3605.0698947274486,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=292,3713.293289052829,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=293,3580.976616971825,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=294,3736.068648260622,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=295,3537.199381730018,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=296,3653.2674589617222,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=297,3585.063983841048,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=298,3365.736579781422,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=299,3293.871608070903,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=300,3248.992410361395,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=301,3391.9745878127046,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=302,3390.4092103752673,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=303,3258.810140629412,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=304,3256.3640963778325,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=305,3225.958988416085,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=306,3231.97715173205,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=307,3181.6120585269646,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=308,3443.323549071307,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=309,3336.7888130441625,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=310,3310.9618967230676,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=311,3522.790930130591,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=312,3558.82575582998,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=313,3474.051785034662,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=314,3406.1875402758656,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=315,3343.7081297312857,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=316,3565.03123558615,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=317,3636.2682076373585,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=318,3793.4854148918753,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=319,3514.140102197259,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=320,3625.216636441034,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=321,3431.81344561201,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=322,3777.2381244557937,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=323,3559.191552377419,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=324,3663.6699341030258,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=325,3843.13444032381,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=326,3430.146569557399,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=327,3819.9005423108883,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=328,3655.364023513067,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=329,3732.24631856433,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=330,3706.016570606277,3
current=2200_tbl=2_toff=3_hstrt=5_hend=2_speed=331,3925.78991831647,3
