parameters,median_magnitude,toff
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=34,3312.895153855812,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=35,4060.9330314098397,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=36,4365.210735155242,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=37,5342.725242733859,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=38,6386.125318443994,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=39,7752.188360868791,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=40,8903.550874691937,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=41,11171.043742219612,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=42,10755.38063771824,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=43,13729.805298361523,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=44,10190.296047950598,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=45,10665.77902823332,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=46,8837.039517957262,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=47,9095.50120686101,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=48,7300.389243180183,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=49,6850.302575845462,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=50,6543.280864379849,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=51,5770.984595232366,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=52,5370.005874039187,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=53,4416.478614183852,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=54,4292.813587916717,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=55,3459.628822610781,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=56,3501.4362323657947,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=57,3724.3374835302197,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=58,2848.520479812739,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=59,2880.1977212399634,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=60,2622.3012167778697,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=61,2752.784309582768,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=62,2556.3123325608412,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=63,2844.926178253814,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=64,2530.9554074762063,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=65,2748.2765204484285,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=66,2433.2557663745374,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=67,2541.871032210759,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=68,2494.344493578092,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=69,2602.7207557963284,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=70,2664.6270537321516,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=71,2784.319627762916,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=72,2954.231419252523,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=73,3119.937822817639,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=74,3203.1018195198203,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=75,3619.054195830679,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=76,3626.0514142931133,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=77,4422.266107047358,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=78,4106.700067934611,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=79,4880.747886998968,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=80,4843.947412989231,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=81,5952.825069010815,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=82,5723.837693048992,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=83,6658.520602719882,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=84,6504.425079831067,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=85,7362.180608013814,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=86,7026.615179788882,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=87,7703.197155035879,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=88,7327.355514143219,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=89,8265.84799756627,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=90,7885.796658910865,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=91,9132.348862364503,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=92,8336.042208562261,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=93,9607.225743589514,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=94,8636.222242491396,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=95,9826.836145652689,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=96,7152.54112012032,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=97,8291.96757577335,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=98,6404.92395741805,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=99,6994.233069361129,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=100,5470.604623646073,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=101,5943.652757723205,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=102,5074.584830264211,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=103,5515.594234987832,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=104,4267.907398480345,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=105,4581.437215437085,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=106,3907.6231678097975,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=107,4175.699104918883,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=108,3558.384582636725,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=109,3940.356986934982,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=110,3337.5068092265305,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=111,3623.562319858576,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=112,3182.3722707632123,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=113,3493.149248274061,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=114,3226.328653971291,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=115,3310.189654894372,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=116,2963.224759286962,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=117,3117.41421602257,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=118,2821.8183043305817,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=119,3013.0131003103515,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=120,2695.0140005390604,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=121,2894.30312924953,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=122,2573.4404820374502,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=123,2839.478744392064,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=124,2501.0733981708054,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=125,2852.357446930109,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=126,2400.3086623378776,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=127,2743.6589979960936,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=128,2328.872817152259,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=129,2668.4577800859615,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=130,2236.82510465661,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=131,2718.5608992948855,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=132,2252.3521308384147,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=133,2598.788712745505,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=134,2311.539397930629,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=135,2561.164703111922,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=136,2310.06591436007,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=137,2589.127356799719,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=138,2430.2455951143047,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=139,2633.401981130957,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=140,2517.1202063124956,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=141,2696.1602296185765,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=142,2582.2239088413644,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=143,2771.6128867029074,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=144,2642.2442055089523,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=145,2862.171704629841,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=146,2722.244137871027,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=147,2918.185145067767,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=148,2918.625115732193,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=149,3080.181111231419,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=150,3193.1667791129285,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=151,3237.180058194319,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=152,3279.0215367371097,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=153,3298.4487985227875,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=154,3165.5872950273,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=155,3188.1669478540352,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=156,3235.1680382564,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=157,3258.451283092571,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=158,3214.3028900687514,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=159,3247.338942340036,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=160,3163.8412358712503,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=161,3112.016436608006,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=162,3313.315584085596,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=163,3244.5734697107523,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=164,3484.725763240054,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=165,3100.56787448629,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=166,3776.8042156064926,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=167,3621.18073710519,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=168,3628.6367443911568,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=169,3445.840895106645,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=170,4026.7425686861106,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=171,3798.891174207674,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=172,4131.612403186982,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=173,3719.2549198086253,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=174,4264.217667427457,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=175,3834.0551327631474,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=176,4308.165553118914,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=177,3568.4915148714745,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=178,4402.56905015749,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=179,3893.619718785756,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=180,4332.868685540081,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=181,3860.0679146491766,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=182,4126.703652566144,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=183,3910.7391509720605,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=184,3999.5906557598664,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=185,3644.2313045630426,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=186,3933.8780589742237,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=187,3650.390521706718,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=188,3791.5461574619803,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=189,3544.5765430916367,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=190,4276.23987942904,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=191,3787.3576312157775,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=192,4036.001938894916,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=193,3832.4564765409605,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=194,3959.190156877574,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=195,3776.3063781096344,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=196,3697.3233807539195,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=197,3541.8683581766363,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=198,3662.0517739295915,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=199,3280.7202903831403,3
current=2000_tbl=2_toff=3_hstrt=5_hend=2_speed=200,3668.8435301020913,3
